series_id,year,period,value,area_type_code,area_code,measure_code,seasonal,srd_code,area_text,measure_text
LAUCN080050000000003,2025,M13,0.039,F,CN0800500000000,03,U,08,"Arapahoe County, CO",unemployment rate
LAUCN080070000000003,2025,M13,0.037000000000000005,F,CN0800700000000,03,U,08,"Archuleta County, CO",unemployment rate
LAUCN080090000000003,2025,M13,0.032,F,CN0800900000000,03,U,08,"Baca County, CO",unemployment rate
LAUCN080110000000003,2025,M13,0.046,F,CN0801100000000,03,U,08,"Bent County, CO",unemployment rate
LAUCN080130000000003,2025,M13,0.04,F,CN0801300000000,03,U,08,"Boulder County, CO",unemployment rate
LAUCN080140000000003,2025,M13,0.038,F,CN0801400000000,03,U,08,"Broomfield County/city, CO",unemployment rate
LAUCN080150000000003,2025,M13,0.036000000000000004,F,CN0801500000000,03,U,08,"Chaffee County, CO",unemployment rate
LAUCN080170000000003,2025,M13,0.026000000000000002,F,CN0801700000000,03,U,08,"Cheyenne County, CO",unemployment rate
LAUCN080190000000003,2025,M13,0.036000000000000004,F,CN0801900000000,03,U,08,"Clear Creek County, CO",unemployment rate
LAUCN080210000000003,2025,M13,0.040999999999999995,F,CN0802100000000,03,U,08,"Conejos County, CO",unemployment rate
LAUCN080230000000003,2025,M13,0.069,F,CN0802300000000,03,U,08,"Costilla County, CO",unemployment rate
LAUCN080250000000003,2025,M13,0.039,F,CN0802500000000,03,U,08,"Crowley County, CO",unemployment rate
LAUCN080270000000003,2025,M13,0.037000000000000005,F,CN0802700000000,03,U,08,"Custer County, CO",unemployment rate
LAUCN080290000000003,2025,M13,0.054000000000000006,F,CN0802900000000,03,U,08,"Delta County, CO",unemployment rate
LAUCN080310000000003,2025,M13,0.040999999999999995,F,CN0803100000000,03,U,08,"Denver County/city, CO",unemployment rate
LAUCN080330000000003,2025,M13,0.042,F,CN0803300000000,03,U,08,"Dolores County, CO",unemployment rate
LAUCN080350000000003,2025,M13,0.037000000000000005,F,CN0803500000000,03,U,08,"Douglas County, CO",unemployment rate
LAUCN080370000000003,2025,M13,0.033,F,CN0803700000000,03,U,08,"Eagle County, CO",unemployment rate
LAUCN080390000000003,2025,M13,0.034,F,CN0803900000000,03,U,08,"Elbert County, CO",unemployment rate
LAUCN080410000000003,2025,M13,0.040999999999999995,F,CN0804100000000,03,U,08,"El Paso County, CO",unemployment rate
LAUCN080430000000003,2025,M13,0.053,F,CN0804300000000,03,U,08,"Fremont County, CO",unemployment rate
LAUCN080450000000003,2025,M13,0.032,F,CN0804500000000,03,U,08,"Garfield County, CO",unemployment rate
LAUCN080470000000003,2025,M13,0.036000000000000004,F,CN0804700000000,03,U,08,"Gilpin County, CO",unemployment rate
LAUCN080490000000003,2025,M13,0.033,F,CN0804900000000,03,U,08,"Grand County, CO",unemployment rate
LAUCN080510000000003,2025,M13,0.035,F,CN0805100000000,03,U,08,"Gunnison County, CO",unemployment rate
LAUCN080530000000003,2025,M13,0.035,F,CN0805300000000,03,U,08,"Hinsdale County, CO",unemployment rate
LAUCN080550000000003,2025,M13,0.066,F,CN0805500000000,03,U,08,"Huerfano County, CO",unemployment rate
LAUCN080570000000003,2025,M13,0.033,F,CN0805700000000,03,U,08,"Jackson County, CO",unemployment rate
LAUCN080590000000003,2025,M13,0.038,F,CN0805900000000,03,U,08,"Jefferson County, CO",unemployment rate
LAUCN080610000000003,2025,M13,0.028999999999999998,F,CN0806100000000,03,U,08,"Kiowa County, CO",unemployment rate
LAUCN080630000000003,2025,M13,0.028999999999999998,F,CN0806300000000,03,U,08,"Kit Carson County, CO",unemployment rate
LAUCN080650000000003,2025,M13,0.035,F,CN0806500000000,03,U,08,"Lake County, CO",unemployment rate
LAUCN080670000000003,2025,M13,0.038,F,CN0806700000000,03,U,08,"La Plata County, CO",unemployment rate
LAUCN080690000000003,2025,M13,0.039,F,CN0806900000000,03,U,08,"Larimer County, CO",unemployment rate
LAUCN080710000000003,2025,M13,0.062,F,CN0807100000000,03,U,08,"Las Animas County, CO",unemployment rate
LAUCN080730000000003,2025,M13,0.048,F,CN0807300000000,03,U,08,"Lincoln County, CO",unemployment rate
LAUCN080750000000003,2025,M13,0.035,F,CN0807500000000,03,U,08,"Logan County, CO",unemployment rate
LAUCN080770000000003,2025,M13,0.042,F,CN0807700000000,03,U,08,"Mesa County, CO",unemployment rate
LAUCN080790000000003,2025,M13,0.049,F,CN0807900000000,03,U,08,"Mineral County, CO",unemployment rate
LAUCN080810000000003,2025,M13,0.040999999999999995,F,CN0808100000000,03,U,08,"Moffat County, CO",unemployment rate
LAUCN080830000000003,2025,M13,0.05,F,CN0808300000000,03,U,08,"Montezuma County, CO",unemployment rate
LAUCN080850000000003,2025,M13,0.042,F,CN0808500000000,03,U,08,"Montrose County, CO",unemployment rate
LAUCN080870000000003,2025,M13,0.040999999999999995,F,CN0808700000000,03,U,08,"Morgan County, CO",unemployment rate
LAUCN080890000000003,2025,M13,0.054000000000000006,F,CN0808900000000,03,U,08,"Otero County, CO",unemployment rate
LAUCN080910000000003,2025,M13,0.043,F,CN0809100000000,03,U,08,"Ouray County, CO",unemployment rate
LAUCN080930000000003,2025,M13,0.04,F,CN0809300000000,03,U,08,"Park County, CO",unemployment rate
LAUCN080950000000003,2025,M13,0.028999999999999998,F,CN0809500000000,03,U,08,"Phillips County, CO",unemployment rate
LAUCN080970000000003,2025,M13,0.033,F,CN0809700000000,03,U,08,"Pitkin County, CO",unemployment rate
LAUCN080990000000003,2025,M13,0.038,F,CN0809900000000,03,U,08,"Prowers County, CO",unemployment rate
LAUCN081010000000003,2025,M13,0.055,F,CN0810100000000,03,U,08,"Pueblo County, CO",unemployment rate
LAUCN081030000000003,2025,M13,0.037000000000000005,F,CN0810300000000,03,U,08,"Rio Blanco County, CO",unemployment rate
LAUCN081050000000003,2025,M13,0.045,F,CN0810500000000,03,U,08,"Rio Grande County, CO",unemployment rate
LAUCN081070000000003,2025,M13,0.033,F,CN0810700000000,03,U,08,"Routt County, CO",unemployment rate
LAUCN081090000000003,2025,M13,0.047,F,CN0810900000000,03,U,08,"Saguache County, CO",unemployment rate
LAUCN081110000000003,2025,M13,0.038,F,CN0811100000000,03,U,08,"San Juan County, CO",unemployment rate
LAUCN081130000000003,2025,M13,0.038,F,CN0811300000000,03,U,08,"San Miguel County, CO",unemployment rate
LAUCN081150000000003,2025,M13,0.035,F,CN0811500000000,03,U,08,"Sedgwick County, CO",unemployment rate
LAUCN081170000000003,2025,M13,0.03,F,CN0811700000000,03,U,08,"Summit County, CO",unemployment rate
LAUCN081190000000003,2025,M13,0.039,F,CN0811900000000,03,U,08,"Teller County, CO",unemployment rate
LAUCN081210000000003,2025,M13,0.034,F,CN0812100000000,03,U,08,"Washington County, CO",unemployment rate
LAUCN081230000000003,2025,M13,0.043,F,CN0812300000000,03,U,08,"Weld County, CO",unemployment rate
LAUCN081250000000003,2025,M13,0.025,F,CN0812500000000,03,U,08,"Yuma County, CO",unemployment rate
LAUCN091100000000003,2025,M13,0.040999999999999995,F,CN0911000000000,03,U,09,"Capitol Planning Region, CT",unemployment rate
LAUCN091200000000003,2025,M13,0.046,F,CN0912000000000,03,U,09,"Greater Bridgeport Planning Region, CT",unemployment rate
LAUCN091300000000003,2025,M13,0.034,F,CN0913000000000,03,U,09,"Lower Connecticut River Valley Planning Region, CT",unemployment rate
LAUCN091400000000003,2025,M13,0.045,F,CN0914000000000,03,U,09,"Naugatuck Valley Planning Region, CT",unemployment rate
LAUCN091500000000003,2025,M13,0.040999999999999995,F,CN0915000000000,03,U,09,"Northeastern Connecticut Planning Region, CT",unemployment rate
LAUCN091600000000003,2025,M13,0.037000000000000005,F,CN0916000000000,03,U,09,"Northwest Hills Planning Region, CT",unemployment rate
LAUCN091700000000003,2025,M13,0.040999999999999995,F,CN0917000000000,03,U,09,"South Central Connecticut Planning Region, CT",unemployment rate
LAUCN091800000000003,2025,M13,0.039,F,CN0918000000000,03,U,09,"Southeastern Connecticut Planning Region, CT",unemployment rate
LAUCN091900000000003,2025,M13,0.035,F,CN0919000000000,03,U,09,"Western Connecticut Planning Region, CT",unemployment rate
LAUCN100010000000003,2025,M13,0.053,F,CN1000100000000,03,U,10,"Kent County, DE",unemployment rate
LAUCN100030000000003,2025,M13,0.047,F,CN1000300000000,03,U,10,"New Castle County, DE",unemployment rate
LAUCN100050000000003,2025,M13,0.047,F,CN1000500000000,03,U,10,"Sussex County, DE",unemployment rate
LAUCN110010000000003,2025,M13,0.063,F,CN1100100000000,03,U,11,District of Columbia,unemployment rate
LAUCN120010000000003,2025,M13,0.045,F,CN1200100000000,03,U,12,"Alachua County, FL",unemployment rate
LAUCN120030000000003,2025,M13,0.042,F,CN1200300000000,03,U,12,"Baker County, FL",unemployment rate
LAUCN120050000000003,2025,M13,0.04,F,CN1200500000000,03,U,12,"Bay County, FL",unemployment rate
LAUCN120070000000003,2025,M13,0.045,F,CN1200700000000,03,U,12,"Bradford County, FL",unemployment rate
LAUCN120090000000003,2025,M13,0.042,F,CN1200900000000,03,U,12,"Brevard County, FL",unemployment rate
LAUCN120110000000003,2025,M13,0.037000000000000005,F,CN1201100000000,03,U,12,"Broward County, FL",unemployment rate
LAUCN120130000000003,2025,M13,0.044000000000000004,F,CN1201300000000,03,U,12,"Calhoun County, FL",unemployment rate
LAUCN120150000000003,2025,M13,0.049,F,CN1201500000000,03,U,12,"Charlotte County, FL",unemployment rate
LAUCN120170000000003,2025,M13,0.057999999999999996,F,CN1201700000000,03,U,12,"Citrus County, FL",unemployment rate
LAUCN120190000000003,2025,M13,0.040999999999999995,F,CN1201900000000,03,U,12,"Clay County, FL",unemployment rate
LAUCN120210000000003,2025,M13,0.040999999999999995,F,CN1202100000000,03,U,12,"Collier County, FL",unemployment rate
LAUCN120230000000003,2025,M13,0.047,F,CN1202300000000,03,U,12,"Columbia County, FL",unemployment rate
LAUCN120270000000003,2025,M13,0.049,F,CN1202700000000,03,U,12,"DeSoto County, FL",unemployment rate
LAUCN120290000000003,2025,M13,0.051,F,CN1202900000000,03,U,12,"Dixie County, FL",unemployment rate
LAUCN120310000000003,2025,M13,0.040999999999999995,F,CN1203100000000,03,U,12,"Duval County, FL",unemployment rate
LAUCN120330000000003,2025,M13,0.043,F,CN1203300000000,03,U,12,"Escambia County, FL",unemployment rate
LAUCN120350000000003,2025,M13,0.048,F,CN1203500000000,03,U,12,"Flagler County, FL",unemployment rate
LAUCN120370000000003,2025,M13,0.046,F,CN1203700000000,03,U,12,"Franklin County, FL",unemployment rate
LAUCN120390000000003,2025,M13,0.048,F,CN1203900000000,03,U,12,"Gadsden County, FL",unemployment rate
LAUCN120410000000003,2025,M13,0.040999999999999995,F,CN1204100000000,03,U,12,"Gilchrist County, FL",unemployment rate
LAUCN120430000000003,2025,M13,0.049,F,CN1204300000000,03,U,12,"Glades County, FL",unemployment rate
LAUCN120450000000003,2025,M13,0.040999999999999995,F,CN1204500000000,03,U,12,"Gulf County, FL",unemployment rate
LAUCN120470000000003,2025,M13,0.057999999999999996,F,CN1204700000000,03,U,12,"Hamilton County, FL",unemployment rate
LAUCN120490000000003,2025,M13,0.047,F,CN1204900000000,03,U,12,"Hardee County, FL",unemployment rate
LAUCN120510000000003,2025,M13,0.045,F,CN1205100000000,03,U,12,"Hendry County, FL",unemployment rate
LAUCN120530000000003,2025,M13,0.046,F,CN1205300000000,03,U,12,"Hernando County, FL",unemployment rate
LAUCN120550000000003,2025,M13,0.055999999999999994,F,CN1205500000000,03,U,12,"Highlands County, FL",unemployment rate
LAUCN120570000000003,2025,M13,0.04,F,CN1205700000000,03,U,12,"Hillsborough County, FL",unemployment rate
LAUCN120590000000003,2025,M13,0.042,F,CN1205900000000,03,U,12,"Holmes County, FL",unemployment rate
LAUCN120610000000003,2025,M13,0.047,F,CN1206100000000,03,U,12,"Indian River County, FL",unemployment rate
LAUCN120630000000003,2025,M13,0.045,F,CN1206300000000,03,U,12,"Jackson County, FL",unemployment rate
LAUCN120650000000003,2025,M13,0.037000000000000005,F,CN1206500000000,03,U,12,"Jefferson County, FL",unemployment rate
LAUCN120670000000003,2025,M13,0.053,F,CN1206700000000,03,U,12,"Lafayette County, FL",unemployment rate
LAUCN120690000000003,2025,M13,0.042,F,CN1206900000000,03,U,12,"Lake County, FL",unemployment rate
LAUCN120710000000003,2025,M13,0.043,F,CN1207100000000,03,U,12,"Lee County, FL",unemployment rate
LAUCN120730000000003,2025,M13,0.040999999999999995,F,CN1207300000000,03,U,12,"Leon County, FL",unemployment rate
LAUCN120750000000003,2025,M13,0.046,F,CN1207500000000,03,U,12,"Levy County, FL",unemployment rate
LAUCN120770000000003,2025,M13,0.045,F,CN1207700000000,03,U,12,"Liberty County, FL",unemployment rate
LAUCN120790000000003,2025,M13,0.048,F,CN1207900000000,03,U,12,"Madison County, FL",unemployment rate
LAUCN120810000000003,2025,M13,0.042,F,CN1208100000000,03,U,12,"Manatee County, FL",unemployment rate
LAUCN120830000000003,2025,M13,0.049,F,CN1208300000000,03,U,12,"Marion County, FL",unemployment rate
LAUCN120850000000003,2025,M13,0.042,F,CN1208500000000,03,U,12,"Martin County, FL",unemployment rate
LAUCN120860000000003,2025,M13,0.027000000000000003,F,CN1208600000000,03,U,12,"Miami-Dade County, FL",unemployment rate
LAUCN120870000000003,2025,M13,0.027999999999999997,F,CN1208700000000,03,U,12,"Monroe County, FL",unemployment rate
LAUCN120890000000003,2025,M13,0.039,F,CN1208900000000,03,U,12,"Nassau County, FL",unemployment rate
LAUCN120910000000003,2025,M13,0.038,F,CN1209100000000,03,U,12,"Okaloosa County, FL",unemployment rate
LAUCN120930000000003,2025,M13,0.046,F,CN1209300000000,03,U,12,"Okeechobee County, FL",unemployment rate
LAUCN120950000000003,2025,M13,0.038,F,CN1209500000000,03,U,12,"Orange County, FL",unemployment rate
LAUCN120970000000003,2025,M13,0.040999999999999995,F,CN1209700000000,03,U,12,"Osceola County, FL",unemployment rate
LAUCN120990000000003,2025,M13,0.039,F,CN1209900000000,03,U,12,"Palm Beach County, FL",unemployment rate
LAUCN121010000000003,2025,M13,0.043,F,CN1210100000000,03,U,12,"Pasco County, FL",unemployment rate
LAUCN121030000000003,2025,M13,0.037000000000000005,F,CN1210300000000,03,U,12,"Pinellas County, FL",unemployment rate
LAUCN121050000000003,2025,M13,0.048,F,CN1210500000000,03,U,12,"Polk County, FL",unemployment rate
LAUCN121070000000003,2025,M13,0.049,F,CN1210700000000,03,U,12,"Putnam County, FL",unemployment rate
LAUCN121090000000003,2025,M13,0.04,F,CN1210900000000,03,U,12,"St. Johns County, FL",unemployment rate
LAUCN121110000000003,2025,M13,0.046,F,CN1211100000000,03,U,12,"St. Lucie County, FL",unemployment rate
LAUCN121130000000003,2025,M13,0.040999999999999995,F,CN1211300000000,03,U,12,"Santa Rosa County, FL",unemployment rate
LAUCN121150000000003,2025,M13,0.043,F,CN1211500000000,03,U,12,"Sarasota County, FL",unemployment rate
LAUCN121170000000003,2025,M13,0.037000000000000005,F,CN1211700000000,03,U,12,"Seminole County, FL",unemployment rate
LAUCN121190000000003,2025,M13,0.068,F,CN1211900000000,03,U,12,"Sumter County, FL",unemployment rate
LAUCN121210000000003,2025,M13,0.048,F,CN1212100000000,03,U,12,"Suwannee County, FL",unemployment rate
LAUCN121230000000003,2025,M13,0.073,F,CN1212300000000,03,U,12,"Taylor County, FL",unemployment rate
LAUCN121250000000003,2025,M13,0.053,F,CN1212500000000,03,U,12,"Union County, FL",unemployment rate
LAUCN121270000000003,2025,M13,0.045,F,CN1212700000000,03,U,12,"Volusia County, FL",unemployment rate
LAUCN121290000000003,2025,M13,0.034,F,CN1212900000000,03,U,12,"Wakulla County, FL",unemployment rate
LAUCN121310000000003,2025,M13,0.037000000000000005,F,CN1213100000000,03,U,12,"Walton County, FL",unemployment rate
LAUCN121330000000003,2025,M13,0.048,F,CN1213300000000,03,U,12,"Washington County, FL",unemployment rate
LAUCN130010000000003,2025,M13,0.038,F,CN1300100000000,03,U,13,"Appling County, GA",unemployment rate
LAUCN130030000000003,2025,M13,0.034,F,CN1300300000000,03,U,13,"Atkinson County, GA",unemployment rate
LAUCN130050000000003,2025,M13,0.033,F,CN1300500000000,03,U,13,"Bacon County, GA",unemployment rate
LAUCN130070000000003,2025,M13,0.044000000000000004,F,CN1300700000000,03,U,13,"Baker County, GA",unemployment rate
LAUCN130090000000003,2025,M13,0.038,F,CN1300900000000,03,U,13,"Baldwin County, GA",unemployment rate
LAUCN130110000000003,2025,M13,0.028999999999999998,F,CN1301100000000,03,U,13,"Banks County, GA",unemployment rate
LAUCN130130000000003,2025,M13,0.028999999999999998,F,CN1301300000000,03,U,13,"Barrow County, GA",unemployment rate
LAUCN130150000000003,2025,M13,0.032,F,CN1301500000000,03,U,13,"Bartow County, GA",unemployment rate
LAUCN130170000000003,2025,M13,0.04,F,CN1301700000000,03,U,13,"Ben Hill County, GA",unemployment rate
LAUCN130190000000003,2025,M13,0.035,F,CN1301900000000,03,U,13,"Berrien County, GA",unemployment rate
LAUCN130210000000003,2025,M13,0.043,F,CN1302100000000,03,U,13,"Bibb County, GA",unemployment rate
LAUCN130230000000003,2025,M13,0.036000000000000004,F,CN1302300000000,03,U,13,"Bleckley County, GA",unemployment rate
LAUCN130250000000003,2025,M13,0.031,F,CN1302500000000,03,U,13,"Brantley County, GA",unemployment rate
LAUCN130270000000003,2025,M13,0.037000000000000005,F,CN1302700000000,03,U,13,"Brooks County, GA",unemployment rate
LAUCN130290000000003,2025,M13,0.027999999999999997,F,CN1302900000000,03,U,13,"Bryan County, GA",unemployment rate
LAUCN130310000000003,2025,M13,0.035,F,CN1303100000000,03,U,13,"Bulloch County, GA",unemployment rate
LAUCN130330000000003,2025,M13,0.046,F,CN1303300000000,03,U,13,"Burke County, GA",unemployment rate
LAUCN130350000000003,2025,M13,0.033,F,CN1303500000000,03,U,13,"Butts County, GA",unemployment rate
LAUCN130370000000003,2025,M13,0.031,F,CN1303700000000,03,U,13,"Calhoun County, GA",unemployment rate
LAUCN130390000000003,2025,M13,0.031,F,CN1303900000000,03,U,13,"Camden County, GA",unemployment rate
LAUCN130430000000003,2025,M13,0.033,F,CN1304300000000,03,U,13,"Candler County, GA",unemployment rate
LAUCN130450000000003,2025,M13,0.033,F,CN1304500000000,03,U,13,"Carroll County, GA",unemployment rate
LAUCN130470000000003,2025,M13,0.031,F,CN1304700000000,03,U,13,"Catoosa County, GA",unemployment rate
LAUCN130490000000003,2025,M13,0.035,F,CN1304900000000,03,U,13,"Charlton County, GA",unemployment rate
LAUCN130510000000003,2025,M13,0.028999999999999998,F,CN1305100000000,03,U,13,"Chatham County, GA",unemployment rate
LAUCN130530000000003,2025,M13,0.073,F,CN1305300000000,03,U,13,"Chattahoochee County, GA",unemployment rate
LAUCN130550000000003,2025,M13,0.040999999999999995,F,CN1305500000000,03,U,13,"Chattooga County, GA",unemployment rate
LAUCN130570000000003,2025,M13,0.027999999999999997,F,CN1305700000000,03,U,13,"Cherokee County, GA",unemployment rate
LAUCN130590000000003,2025,M13,0.033,F,CN1305900000000,03,U,13,"Clarke County, GA",unemployment rate
LAUCN130610000000003,2025,M13,0.061,F,CN1306100000000,03,U,13,"Clay County, GA",unemployment rate
LAUCN130630000000003,2025,M13,0.044000000000000004,F,CN1306300000000,03,U,13,"Clayton County, GA",unemployment rate
LAUCN130650000000003,2025,M13,0.038,F,CN1306500000000,03,U,13,"Clinch County, GA",unemployment rate
LAUCN130670000000003,2025,M13,0.032,F,CN1306700000000,03,U,13,"Cobb County, GA",unemployment rate
LAUCN130690000000003,2025,M13,0.039,F,CN1306900000000,03,U,13,"Coffee County, GA",unemployment rate
LAUCN130710000000003,2025,M13,0.031,F,CN1307100000000,03,U,13,"Colquitt County, GA",unemployment rate
