name,institution_type,latitude,longitude
"209 Ross Dress for Less, Dublin Boulevard, Dublin, CA, USA",Fortune 500 HQ,37.7020159,-121.9314005
"208. Jacobs Engineering Group Dallas, TX, USA",Fortune 500 HQ,32.7766642,-96.79698789999998
"207. Celgene Corporation, Morris Avenue, Summit, NJ, USA",Fortune 500 HQ,40.7090186,-74.34526920000002
"206. Omnicom Group Inc, Madison Avenue, New York, NY, USA",Fortune 500 HQ,40.75735659999999,-73.97537339999997
"205. PPG Industries Inc, Pittsburgh, PA, USA",Fortune 500 HQ,40.4398325,-80.00349069999999
"204. PayPal, San Jose, CA, USA",Fortune 500 HQ,37.3763719,-121.9226185
"203. Goodyear Auto Service, Akron, OH, USA",Fortune 500 HQ,40.9774039,-81.49272009999999
"202. Colgate-Palmolive Company, Park Avenue, New York, NY, USA",Fortune 500 HQ,40.75702089999999,-73.9746695
"201. Supervalu  Eden Prairie, MN, USA",Fortune 500 HQ,44.85626459999999,-93.46341710000002
"200. General Mills  Minneapolis, MN, USA",Fortune 500 HQ,44.9947801,-93.3931409
"199. Texas Instruments, Dallas, TX, USA",Fortune 500 HQ,32.7766642,-96.79698789999998
"198. Aramark HQ, Philadelphia, PA, USA",Fortune 500 HQ,39.953533,-75.17936050000003
"197. Netflix Los Gatos, CA, USA",Fortune 500 HQ,37.2571032,-121.96417789999998
"196. Nordstrom Downtown Seattle, Pine Street, Seattle, WA, USA",Fortune 500 HQ,47.61234109999999,-122.33628699999996
"195. Becton Dickinson  Franklin Lakes, NJ, USA",Fortune 500 HQ,41.0169734,-74.2107153
"194. Rockingham Estates by D.R. Horton America's Builder, Longbow Lane, Arlington, TX, USA",Fortune 500 HQ,32.6176787,-97.0883611
"193. Cognizant, Frank W Burr Boulevard, Teaneck, NJ, USA",Fortune 500 HQ,40.8729475,-74.0069886
"192. American Electric Power Co, Riverside Plaza, Columbus, OH, USA",Fortune 500 HQ,39.9651773,-83.0060034
"191. CDW, Tri State International, Lincolnshire, IL, USA",Fortune 500 HQ,42.1973796,-87.88864819999998
"190. WestRock  Atlanta, GA, USA",Fortune 500 HQ,33.9343834,-84.35445140000002
"189. Jones Lang La Salle, West Monroe Street, Chicago, IL, USA",Fortune 500 HQ,41.880557,-87.62982540000002
"188. Davita, Denver, Colorado, USA",Fortune 500 HQ,39.7521886,-105.00349649999998
"187. Lincoln Financial Group, Radnor, PA, USA",Fortune 500 HQ,40.04300800000001,-75.36564809999999
"186. Gap San Francisco, CA, USA",Fortune 500 HQ,37.7848185,-122.4074974
"185. C.H. Robinson, Charlson Road, Eden Prairie, MN, USA",Fortune 500 HQ,44.820863,-93.460822
"184. NextEra Energy Resources, Universe Boulevard, Juno Beach, FL, USA",Fortune 500 HQ,26.8591495,-80.05839229999998
"183. PG&E San Francisco, CA, USA",Fortune 500 HQ,37.7915801,-122.3958235
"182. Applied Materials Inc,  Santa Clara, CA, USA",Fortune 500 HQ,37.3776247,-121.97878179999998
"181. EOG Resources Inc,, TX, USA",Fortune 500 HQ,29.7587886,-95.3708019
"180. XPO Logistics, Connecticut, USA",Fortune 500 HQ,41.179974,-73.17067480000003
"178. NGL Energy Partners LP, South Yale Avenue, Tulsa, OK, USA",Fortune 500 HQ,36.07423229999999,-95.92509889999997
"178. Emerson Electric Co., West Florissant Avenue, St. Louis, MO, USA",Fortune 500 HQ,38.7315866,-90.2790342
"177. Sherwin-Williams - Corporate Office, West Prospect Avenue, Cleveland, OH, USA",Fortune 500 HQ,41.4973117,-81.69247840000003
"176. Performans Food Group Richmond, VA, USA",Fortune 500 HQ,37.5407246,-77.4360481
"175. HollyFrontier Corporation, North Harwood Street, Dallas, TX, USA",Fortune 500 HQ,32.794481,-96.8081869
"174. CarMax, Richmond Road, Charlottesville, VA, USA",Fortune 500 HQ,38.0324236,-78.44602889999999
"173. Synchrony Financial, Long Ridge Road, Stamford, CT, USA",Fortune 500 HQ,41.097221,-73.56177100000002
"172. Tenet Healthcare Corporation, Ross Avenue, Dallas, TX, USA",Fortune 500 HQ,32.7847875,-96.80264169999998
"171 Kimberly-Clark Corporation, Phelps Drive, Irving, TX, USA",Fortune 500 HQ,32.8700521,-96.9505585
"170. Freeport-McMoRan Inc., North Central Avenue, Phoenix, AZ, USA",Fortune 500 HQ,33.4516712,-112.07304899999995
169. Genuine Parts,Fortune 500 HQ,33.7489954,-84.3879824
168. Molina Healthcare,Fortune 500 HQ,33.7700504,-118.1937395
167. Occidental Petroleum,Fortune 500 HQ,29.7604267,-95.3698028
166. Icahn Enterprises,Fortune 500 HQ,40.7127753,-74.0059728
"165. Avnet, Inc., South 47th Street, Phoenix, AZ, USA",Fortune 500 HQ,33.4274453,-111.9799387
"164. Fluor, Irving, Texas, USA",Fortune 500 HQ,32.8140177,-96.9488945
"163. Bank of New York Mellon, Greenwich Street, New York, NY, USA",Fortune 500 HQ,40.714291,-74.01178090000002
"162. Altria Group Inc., West Broad Street, Richmond, VA, USA",Fortune 500 HQ,37.60241759999999,-77.51787139999999
"161. Hartford Financial Services: Delacruz Cedric, Hartford Plaza, Hartford, CT, USA",Fortune 500 HQ,41.769703,-72.68698080000001
"160. Danaher Corporation, Pennsylvania Avenue Northwest, Washington, DC, USA",Fortune 500 HQ,38.901756,-77.0493404
159. PNC Financial Services,Fortune 500 HQ,40.44062479999999,-79.99588640000002
158. SYNNEX,Fortune 500 HQ,37.5485396,-121.988583
157. AECOM,Fortune 500 HQ,34.0522342,-118.2436849
156. Kohl’s,Fortune 500 HQ,43.17889669999999,-88.11731320000001
155. WellCare Health Plans,Fortune 500 HQ,27.95057499999999,-82.45717760000002
154. Lennar,Fortune 500 HQ,25.7616798,-80.19179020000001
153. VISA,Fortune 500 HQ,37.7749295,-122.4194155
152. Western Digital,Fortune 500 HQ,37.3382082,-121.8863286
151. Marriott International,Fortune 500 HQ,38.984652,-77.09470920000001
150. Broadcom,Fortune 500 HQ,37.3382082,-121.8863286
149. McDonald’s,Fortune 500 HQ,41.8781136,-87.62979819999998
148. Whirlpool,Fortune 500 HQ,42.1167065,-86.45418940000002
147. LEAR,Fortune 500 HQ,42.4733688,-83.22187309999998
"146. CBRE Global Headquarters, South Hope Street, Los Angeles, CA, USA",Fortune 500 HQ,34.05164219999999,-118.2535883
145. AutoNation,Fortune 500 HQ,26.1224386,-80.13731740000003
"144. Tesla HQ, Deer Creek Road, Palo Alto, CA, USA",Fortune 500 HQ,37.3947057,-122.15032510000005
143. AFLAC,Fortune 500 HQ,32.4609764,-84.98770939999997
142. Southwest Airlines,Fortune 500 HQ,32.7766642,-96.79698789999998
141. ManpowerGroup,Fortune 500 HQ,43.0389025,-87.90647360000003
140. JABIL,Fortune 500 HQ,27.7676008,-82.64029149999999
"139. Gilead Sciences, Inc., Lakeside Drive, Foster City, CA, USA",Fortune 500 HQ,37.5669611,-122.2816328
138. Bristol-Myers Squibb,Fortune 500 HQ,40.7127753,-74.0059728
"137. Qualcomm, Technology Drive, San Jose, CA, USA",Fortune 500 HQ,37.3654663,-121.9151577
"136. Penske Automotive Group, Inc., South Telegraph Road, Bloomfield Township, MI, USA",Fortune 500 HQ,42.6026454,-83.28794370000003
135. DOLLAR TREE,Fortune 500 HQ,36.7682088,-76.28749270000003
134. UNION PACIFIC,Fortune 500 HQ,41.2565369,-95.93450339999998
"133. International Paper, Poplar Avenue, Memphis, TN, USA",Fortune 500 HQ,35.1006964,-89.8497443
132. CENTURYLINK,Fortune 500 HQ,32.5093109,-92.1193012
131. SOUTHERN,Fortune 500 HQ,33.7489954,-84.3879824
130. PACCAR,Fortune 500 HQ,47.61700639999999,-122.19975090000004
129. AMGEN,Fortune 500 HQ,34.1705609,-118.8375937
128. Cummins,Fortune 500 HQ,39.7681486,-86.15188660000001
"127. Halliburton, North Sam Houston Parkway East, Houston, TX, USA",Fortune 500 HQ,29.9377567,-95.34044189999996
"126. Duke Energy, South Tryon Street, Charlotte, NC, USA",Fortune 500 HQ,35.223998,-80.84863899999999
125. US Foods Holdings,Fortune 500 HQ,41.98675069999999,-87.8721602
"124. Thermo Fisher Scientific, 3rd Avenue, Waltham, MA, USA",Fortune 500 HQ,42.3929224,-71.26159430000001
"123. Eli Lilly and Company Corporate Center, Delaware Street, Indianapolis, IN, USA",Fortune 500 HQ,39.7559112,-86.1530808
"122. DXC Technology, Tysons Boulevard, Tysons, VA, USA",Fortune 500 HQ,38.9233855,-77.2214581
"121. Starbucks, Pike Place, Seattle, WA, USA",Fortune 500 HQ,47.61002099999999,-122.342583
120. NUCOR,Fortune 500 HQ,35.2270869,-80.84312669999997
"119. Dollar General Corporate Headquarters, Mission Ridge, Goodlettsville, TN, USA",Fortune 500 HQ,36.3090261,-86.69906500000002
118. MACY'S,Fortune 500 HQ,39.1031182,-84.51201960000003
117. U.S. BANCORP,Fortune 500 HQ,44.977753,-93.26501080000004
116. Mondelez International,Fortune 500 HQ,42.1711365,-87.84451189999999
"115. Kraft Heinz Innovation Center, Ericsson Drive, Warrendale, PA, USA",Fortune 500 HQ,40.65925449999999,-80.10028299999999
"114. Raytheon Company, Apple Hill Drive, Tewksbury, MA, USA",Fortune 500 HQ,42.6378861,-71.24516019999999
"113. PBF Energy, Sylvan Way, Parsippany, NJ, USA",Fortune 500 HQ,40.8474943,-74.45468949999997
"112. INTL FCStone, 5th Avenue, New York, NY, USA",Fortune 500 HQ,40.7552112,-73.98013329999998
"111. Northwestern Mutual, East Mason Street, Milwaukee, WI, USA",Fortune 500 HQ,43.040905,-87.901114
"110. Philip Morris International Inc, Park Avenue, New York, NY, USA",Fortune 500 HQ,40.75188920000001,-73.97829810000002
"109. Arrow Electronics, East Dry Creek Road, Centennial, CO, USA",Fortune 500 HQ,39.58149580000001,-104.8822406
"108. Northrop Grumman, Fairview Park Drive, Falls Church, VA, USA",Fortune 500 HQ,38.8671114,-77.21488929999998
"107. Rite Aid, Market Street, Camp Hill, PA, USA",Fortune 500 HQ,40.24017559999999,-76.93539659999999
"106. TRAVELERS  New York, USA",Fortune 500 HQ,40.7736489,-73.4157247
105. Micron Technology,Fortune 500 HQ,43.6150186,-116.2023137
104. Twenty-First Century Fox,Fortune 500 HQ,40.7127753,-74.0059728
103. Abbott Laboratories,Fortune 500 HQ,42.3008372,-87.89446679999998
102. Hewlett Packard Enterprise,Fortune 500 HQ,37.4418834,-122.14301949999998
101. USAA,Fortune 500 HQ,29.4241219,-98.4936282
100. Coca-Cola,Fortune 500 HQ,33.7489954,-84.3879824
99. Progressive,Fortune 500 HQ,41.5519952,-81.4392828
98. Capital One Financial,Fortune 500 HQ,38.93386760000001,-77.17726040000002
97. CHS,Fortune 500 HQ,44.8480218,-93.0427153
96. ABBVIE,Fortune 500 HQ,42.325578,-87.84118180000002
95. 3M,Fortune 500 HQ,44.95370289999999,-93.08995779999998
94. Plains GP holdings,Fortune 500 HQ,29.7604267,-95.3698028
93. Exelon,Fortune 500 HQ,41.8781136,-87.62979819999998
92. General Dynamics,Fortune 500 HQ,38.88233400000001,-77.17109140000002
91. Publix Super Markets,Fortune 500 HQ,28.0394654,-81.94980420000002
90. NIKE,Fortune 500 HQ,45.4888761,-122.80137709999995
89. Enterprise Products Partners,Fortune 500 HQ,29.7604267,-95.3698028
88. Tech Data,Fortune 500 HQ,27.9658533,-82.8001026
87. DEERE,Fortune 500 HQ,41.5067003,-90.51513419999998
86. ConocoPhillips,Fortune 500 HQ,29.7604267,-95.3698028
85. TJX,Fortune 500 HQ,42.279286,-71.4161565
84. Massachusetts Mutual Life Insurance,Fortune 500 HQ,42.1014831,-72.589811
83. World Fuel Services,Fortune 500 HQ,25.7616798,-80.19179020000001
82. ALLSTATE,Fortune 500 HQ,42.1275267,-87.82895480000002
81. Oracle,Fortune 500 HQ,37.48521520000001,-122.23635480000002
80. Tyson Foods,Fortune 500 HQ,36.18674420000001,-94.1288141
78. TIAA,Fortune 500 HQ,40.7127753,-74.0059728
78. United Continental Holdings,Fortune 500 HQ,41.8781136,-87.62979819999998
77. Honeywell International,Fortune 500 HQ,40.83959220000001,-74.48186980000003
"76. Merck Kenilworth, NJ, USA",Fortune 500 HQ,40.67649109999999,-74.2907032
Liberty Mutual Insurance Group,Fortune 500 HQ,42.3600825,-71.05888010000001
74. Best Buy,Fortune 500 HQ,44.8832982,-93.28300209999998
73. Nationwide,Fortune 500 HQ,39.9611755,-82.99879420000002
72. American Express,Fortune 500 HQ,40.7127753,-74.0059728
71. New York Life Insurance,Fortune 500 HQ,40.7127753,-74.0059728
70. Charter Communications,Fortune 500 HQ,41.0534302,-73.5387341
69. Delta Air Lines,Fortune 500 HQ,33.7489954,-84.3879824
68. American Airlines Group,Fortune 500 HQ,32.7554883,-97.3307658
67. HCA Healthcare,Fortune 500 HQ,36.1626638,-86.78160159999999
66. AIG,Fortune 500 HQ,40.7127753,-74.0059728
65. Cigna,Fortune 500 HQ,41.826488,-72.7300945
64. CISCO Systems,Fortune 500 HQ,37.3382082,-121.8863286
63. Morgan Stanley,Fortune 500 HQ,40.75999780000001,-73.98543169999999
62. Goldman Sachs Group,Fortune 500 HQ,40.7127753,-74.0059728
61. Pfizer,Fortune 500 HQ,40.7127753,-74.0059728
60. Lockheed Martin,Fortune 500 HQ,38.984652,-77.09470920000001
59. Energy Transfer,Fortune 500 HQ,32.7766642,-96.79698789999998
58. Caterpillar,Fortune 500 HQ,42.1711365,-87.84451189999999
57. Facebook,Fortune 500 HQ,37.4529598,-122.18172520000002
56. Humana,Fortune 500 HQ,38.25266469999999,-85.75845570000001
55. HP,Fortune 500 HQ,37.4418834,-122.14301949999998
54. SYSCO,Fortune 500 HQ,29.7604267,-95.3698028
52. Albertsons,Fortune 500 HQ,43.6150186,-116.2023137
51. Centene,Fortune 500 HQ,38.62700249999999,-90.1994042
50. Prudential Financial,Fortune 500 HQ,40.7335424,-74.17102549999998
48. Archer Daniels Midland,Fortune 500 HQ,41.8781136,-87.62979819999998
48. Pepsico,Fortune 500 HQ,40.7127753,-74.0059728
47. Fedex,Fortune 500 HQ,35.1495343,-90.0489801
46. United Technologies,Fortune 500 HQ,41.7360305,-72.795027
45. Procter and Gamble,Fortune 500 HQ,39.1031182,-84.51201960000003
44. MetLife,Fortune 500 HQ,40.7127753,-74.0059728
43. INTEL,Fortune 500 HQ,37.35410789999999,-121.95523559999998
41. Lowes,Fortune 500 HQ,35.58591459999999,-80.80814129999999
41. United Parcel Service,Fortune 500 HQ,33.7489954,-84.3879824
40. Freddie Mac,Fortune 500 HQ,38.93386760000001,-77.17726040000002
39. Target,Fortune 500 HQ,44.9748915,-93.27430170000002
38. IBM,Fortune 500 HQ,41.1135751,-73.71605219999998
37. Johnson And Johnson,Fortune 500 HQ,40.49936930000001,-74.44191260000002
36. State Farm Insurance,Fortune 500 HQ,40.4771561,-88.95485229999997
35. DuPont De Nemours,Fortune 500 HQ,39.7828904,-75.56714679999999
34. Dell Technologies,Fortune 500 HQ,30.4883856,-97.6704209
33. Anthem,Fortune 500 HQ,39.76462000000001,-86.15301
32. Comcast,Fortune 500 HQ,39.9549688,-75.168451
31. Marathon Petrolium,Fortune 500 HQ,41.04422,-83.6499321
30. Citigroup,Fortune 500 HQ,40.7127753,-74.0059728
29. Wells Fargo,Fortune 500 HQ,37.7749295,-122.4194155
28. Boeing,Fortune 500 HQ,41.8781136,-87.62979819999998
27. Home Depot,Fortune 500 HQ,33.7489954,-84.3879824
26. Microsoft,Fortune 500 HQ,47.6739881,-122.121512
25. Bank of America,Fortune 500 HQ,35.2270869,-80.84312669999997
24. Valero Technology,Fortune 500 HQ,29.4241219,-98.4936282
23. Phillips,Fortune 500 HQ,29.7604267,-95.3698028
22. Fannie Mae,Fortune 500 HQ,38.9071923,-77.03687070000001
21. General Electric,Fortune 500 HQ,42.3600825,-71.05888010000001
20. Kroger,Fortune 500 HQ,39.1031182,-84.51201960000003
19. Verizon Communication,Fortune 500 HQ,40.7127753,-74.0059728
18. JP Morgan,Fortune 500 HQ,40.7127753,-74.0059728
17. Walgreens Boots Alliance,Fortune 500 HQ,42.1711365,-87.84451189999999
Cardinal Health,Fortune 500 HQ,40.0992294,-83.11407710000003
15. Alphabet,Fortune 500 HQ,37.3860517,-122.0838511
14. Costco Wholesale,Fortune 500 HQ,47.5301011,-122.03261910000003
13. General Motors,Fortune 500 HQ,42.33142699999999,-83.0457538
2. Exxon Mobil,Fortune 500 HQ,32.8140177,-96.9488945
7. McKesson,Fortune 500 HQ,32.8140177,-96.9488945
13. Ford Motor,Fortune 500 HQ,42.3222599,-83.17631449999999
11. Chevron,Fortune 500 HQ,37.7799273,-121.97801529999998
"10. Amerisource Bergen Drug Corporation Chesterbrook, PA, USA",Fortune 500 HQ,40.0686079,-75.46830460000001
9. AT&T,Fortune 500 HQ,32.8687682,-96.7692323
8. CVS Health,Fortune 500 HQ,41.9914346,-71.48895440000001
6. UnitedHealth Group,Fortune 500 HQ,44.9211836,-93.46874889999998
5. Amazon,Fortune 500 HQ,47.6062095,-122.3320708
3. Berkshire Hathaway INC.,Fortune 500 HQ,41.2565369,-95.93450339999998
3. Apple,Fortune 500 HQ,37.3229978,-122.0321823
1. Walmart,Fortune 500 HQ,36.3728538,-94.2088172
Tower,Power Plant,45.36282,-84.29497
Caro,Power Plant,43.4659,-83.3278
Ubly,Power Plant,43.7217,-82.9388
George Johnson,Power Plant,43.8393,-85.426
Claude Vandyke,Power Plant,42.731,-85.8551
Vestaburg,Power Plant,43.4016,-84.9141
Syl Laskin,Power Plant,47.5306,-92.1619
Blanchard,Power Plant,45.8614,-94.3592
Clay Boswell,Power Plant,47.2611,-93.6528
Fond Du Lac,Power Plant,46.666768,-92.293897
Knife Falls,Power Plant,46.726627,-92.448619
Little Falls (MN),Power Plant,45.975013,-94.369094
M L Hibbard,Power Plant,46.735331,-92.151711
Pillager,Power Plant,46.316033,-94.484944
Scanlon,Power Plant,46.709126,-92.421733
Sylvan,Power Plant,46.305,-94.3775
Thomson,Power Plant,46.655,-92.3333
Winton,Power Plant,47.9344,-91.7639
Black Dog,Power Plant,44.8108,-93.2501
Hennepin Island,Power Plant,44.982359,-93.254163
High Bridge,Power Plant,44.9314,-93.1117
Inver Hills,Power Plant,44.781,-93.042
Allen S King,Power Plant,45.03,-92.7786
Monticello Nuclear Facility,Power Plant,45.3338,-93.8493
Prairie Island,Power Plant,44.622,-92.6333
Red Wing,Power Plant,44.5692,-92.516912
Riverside (MN),Power Plant,45.0203,-93.2753
St James,Power Plant,43.988158,-94.61564
Wilmarth,Power Plant,44.1967,-94.0009
Hoot Lake,Power Plant,46.290641,-96.043252
Adrian,Power Plant,43.63711,-95.932794
Alexandria,Power Plant,45.889167,-95.379722
Benson City of,Power Plant,45.314444,-95.602777
Blooming Prairie,Power Plant,43.866,-93.0504
Blue Earth,Power Plant,43.6375,-94.101667
Delano,Power Plant,45.041378,-93.790522
Detroit Lakes,Power Plant,46.8175,-95.843333
Fairfax,Power Plant,44.525887,-94.718812
Fairmont (MN),Power Plant,43.6579,-94.4647
Glencoe,Power Plant,44.7709,-94.1582
Grand Marais,Power Plant,47.750278,-90.357222
Granite Falls,Power Plant,44.811685,-95.53455
Hibbing,Power Plant,47.4294,-92.935
Hutchinson Plant #1,Power Plant,44.895741,-94.368433
Janesville,Power Plant,44.1172,-93.7073
Kenyon Municipal,Power Plant,44.2718,-92.9848
Lake Crystal,Power Plant,44.106888,-94.219697
Lanesboro,Power Plant,43.720026,-91.977738
Litchfield,Power Plant,45.128164,-94.53515
Luverne,Power Plant,43.654444,-96.201944
Marshall (MN),Power Plant,44.446585,-95.792118
Melrose,Power Plant,45.675,-94.815277
Moose Lake,Power Plant,46.454097,-92.760557
Mora,Power Plant,45.877088,-93.295137
Mountain Lake,Power Plant,43.9405,-94.9434
New Prague,Power Plant,44.5431,-93.5731
New Ulm,Power Plant,44.3159,-94.4581
North Branch (MN),Power Plant,45.510601,-92.979042
Owatonna,Power Plant,44.0833,-93.23
Preston (MN),Power Plant,43.6661,-92.0831
Princeton (MN),Power Plant,45.569468,-93.587244
Rochester Hydro,Power Plant,44.212981,-92.480177
Redwood Falls,Power Plant,44.5431,-95.1178
Sleepy Eye,Power Plant,44.298116,-94.725191
Springfield (MN),Power Plant,44.239539,-94.976262
Spring Valley,Power Plant,43.687322,-92.389392
Thief River Falls,Power Plant,48.114262,-96.179176
Truman,Power Plant,43.828415,-94.436908
Wells IC,Power Plant,43.74453,-93.724129
Westbrook,Power Plant,44.0399,-95.4429
Willmar,Power Plant,45.121705,-95.053236
Windom,Power Plant,43.86811,-95.114444
Worthington,Power Plant,43.63349,-95.609234
Cambridge CT Hybrid,Power Plant,45.601,-93.2081
Elk River,Power Plant,45.296797,-93.558447
Maple Lake,Power Plant,45.229073,-94.009673
Chevron Oil,Power Plant,30.34,-88.4919
Sweatt,Power Plant,32.2925,-88.7461
Jack Watson,Power Plant,30.4392,-89.0286
L L Wilkins,Power Plant,34.1845,-90.562662
Yazoo,Power Plant,32.8458,-90.4211
Benndale,Power Plant,30.8889,-88.8054
Moselle,Power Plant,31.528,-89.3004
Hawthorn,Power Plant,39.1306,-94.4778
Northeast (MO),Power Plant,39.1228,-94.5606
Fairgrounds,Power Plant,38.5935,-92.2206
Nevada,Power Plant,37.8503,-94.3444
Ralph Green,Power Plant,38.78758,-94.277689
Lake Road (MO),Power Plant,39.7246,-94.8773
Niangua,Power Plant,37.9385,-92.847701
Labadie,Power Plant,38.562244,-90.837686
Osage Dam,Power Plant,38.2044,-92.6239
Sioux,Power Plant,38.915479,-90.290247
Taum Sauk,Power Plant,37.520833,-90.834722
Butler Municipal Power Plant,Power Plant,38.264408,-94.344385
Carrollton,Power Plant,39.3515,-93.5016
Carthage,Power Plant,37.176646,-94.299431
Chillicothe,Power Plant,39.783388,-93.564112
Columbia (MO),Power Plant,38.964646,-92.316768
Stockton Hydro,Power Plant,37.693600000000004,-93.7691
